batch,epoch,train_accuracy,train_loss
1469.0,11.0,0.90625,0.52754736
1470.0,11.0,0.90625,0.33146638
1471.0,11.0,0.8125,0.5439825
1472.0,11.0,0.84375,0.61697733
1473.0,11.0,0.875,0.43979818
1474.0,11.0,0.875,0.38817224
1475.0,11.0,0.84375,0.67110795
1476.0,11.0,0.8125,0.5655847
1477.0,11.0,0.8125,0.44077212
1478.0,11.0,0.90625,0.46118376
1479.0,11.0,0.8125,0.66497487
1480.0,11.0,0.8125,0.62888193
1481.0,11.0,0.9375,0.37091896
1482.0,11.0,0.90625,0.4511317
1483.0,11.0,0.84375,0.44877425
1484.0,11.0,0.875,0.49884588
1485.0,11.0,0.8125,0.5640839
1486.0,11.0,0.9375,0.27096936
1487.0,11.0,0.75,0.77486306
1488.0,11.0,0.6875,0.8119129
1489.0,11.0,0.84375,0.41800398
1490.0,11.0,0.84375,0.4852588
1491.0,11.0,0.84375,0.5538983
1492.0,11.0,0.8125,0.425793
1493.0,11.0,0.71875,0.7184298
1494.0,11.0,0.8125,0.5414307
1495.0,11.0,0.90625,0.36775014
1496.0,11.0,0.78125,0.6308835
1497.0,11.0,0.90625,0.44941953
1498.0,11.0,0.90625,0.46479717
1499.0,11.0,0.875,0.4546427
1500.0,11.0,0.78125,0.7377517
1501.0,11.0,0.90625,0.49478713
1502.0,11.0,0.84375,0.52514476
1503.0,11.0,0.875,0.46072534
1504.0,11.0,0.875,0.5109565
1505.0,11.0,0.84375,0.4922815
1506.0,11.0,0.875,0.5710226
1507.0,11.0,0.8695652173913043,0.4802961
1508.0,12.0,0.78125,0.59672827
1509.0,12.0,0.8125,0.66754997
1510.0,12.0,0.78125,0.56941545
1511.0,12.0,0.90625,0.40953565
1512.0,12.0,0.84375,0.53102297
1513.0,12.0,0.8125,0.64796036
1514.0,12.0,0.875,0.5097437
1515.0,12.0,0.9375,0.41047317
1516.0,12.0,0.8125,0.60170597
1517.0,12.0,0.78125,0.6119653
1518.0,12.0,0.84375,0.5003833
1519.0,12.0,0.75,0.7298251
1520.0,12.0,0.71875,0.84139186
1521.0,12.0,0.8125,0.56482494
1522.0,12.0,0.8125,0.57286566
1523.0,12.0,0.9375,0.2743141
1524.0,12.0,0.84375,0.5545036
1525.0,12.0,0.9375,0.31926808
1526.0,12.0,0.90625,0.33529833
1527.0,12.0,0.90625,0.38891965
1528.0,12.0,0.90625,0.39799052
1529.0,12.0,0.78125,0.6106215
1530.0,12.0,0.78125,0.6759512
1531.0,12.0,0.84375,0.56379
1532.0,12.0,0.8125,0.78691494
1533.0,12.0,0.84375,0.5314486
1534.0,12.0,0.875,0.48317203
1535.0,12.0,0.75,0.91781324
1536.0,12.0,0.875,0.5194264
1537.0,12.0,0.75,0.80453104
1538.0,12.0,0.90625,0.4819763
1539.0,12.0,0.84375,0.6639776
1540.0,12.0,0.875,0.40881255
1541.0,12.0,0.96875,0.18865015
1542.0,12.0,0.75,0.8512038
1543.0,12.0,0.8125,0.69601804
1544.0,12.0,0.78125,0.7614062
1545.0,12.0,0.90625,0.3817321
1546.0,12.0,0.9375,0.41988894
1547.0,12.0,0.90625,0.40419006
1548.0,12.0,0.9375,0.2646295
1549.0,12.0,0.8125,0.7996726
1550.0,12.0,0.78125,0.57115674
1551.0,12.0,0.78125,0.6248716
1552.0,12.0,0.78125,0.5120782
1553.0,12.0,0.90625,0.32692447
1554.0,12.0,0.875,0.4114409
1555.0,12.0,0.84375,0.38326234
1556.0,12.0,0.78125,0.6171173
1557.0,12.0,0.90625,0.40285894
1558.0,12.0,0.75,0.60858816
1559.0,12.0,0.8125,0.6320533
1560.0,12.0,0.71875,0.72117966
1561.0,12.0,0.90625,0.50078964
1562.0,12.0,0.90625,0.41556048
1563.0,12.0,0.90625,0.4616837
1564.0,12.0,0.875,0.73142326
1565.0,12.0,0.71875,0.7018929
1566.0,12.0,0.78125,0.7718962
1567.0,12.0,0.84375,0.56017417
1568.0,12.0,0.8125,0.5179734
1569.0,12.0,0.90625,0.3700682
1570.0,12.0,0.90625,0.35169566
1571.0,12.0,0.9375,0.27365384
1572.0,12.0,0.84375,0.5182571
1573.0,12.0,0.875,0.3871253
1574.0,12.0,0.90625,0.382904
1575.0,12.0,0.78125,0.58800125
1576.0,12.0,0.90625,0.2895133
1577.0,12.0,0.90625,0.4611374
1578.0,12.0,0.8125,0.55020475
1579.0,12.0,0.84375,0.5958073
1580.0,12.0,0.9375,0.3993956
1581.0,12.0,0.875,0.4546948
1582.0,12.0,0.8125,0.7137349
1583.0,12.0,0.8125,0.46382895
1584.0,12.0,0.90625,0.3882526
1585.0,12.0,0.90625,0.37969974
1586.0,12.0,0.78125,0.7153188
1587.0,12.0,0.8125,0.52743983
1588.0,12.0,0.875,0.6006687
1589.0,12.0,0.8125,0.51473254
1590.0,12.0,0.90625,0.42502284
1591.0,12.0,0.96875,0.2898068
1592.0,12.0,0.8125,0.5114624
1593.0,12.0,0.75,0.60528153
1594.0,12.0,0.84375,0.48799467
1595.0,12.0,0.78125,0.626655
1596.0,12.0,0.84375,0.44106337
1597.0,12.0,0.75,0.7078348
1598.0,12.0,0.875,0.6820091
1599.0,12.0,0.78125,0.55672836
1600.0,12.0,0.75,0.7683647
1601.0,12.0,0.90625,0.53410083
1602.0,12.0,0.875,0.4228925
1603.0,12.0,0.84375,0.57043827
1604.0,12.0,0.78125,0.58846164
1605.0,12.0,0.8125,0.6417196
1606.0,12.0,0.90625,0.42373788
1607.0,12.0,0.875,0.4460849
1608.0,12.0,0.875,0.4136252
1609.0,12.0,0.8125,0.58833206
1610.0,12.0,0.84375,0.5275496
1611.0,12.0,0.84375,0.5886527
1612.0,12.0,0.71875,0.7132822
1613.0,12.0,0.75,0.7345202
1614.0,12.0,0.84375,0.71671724
1615.0,12.0,0.875,0.41154307
1616.0,12.0,0.8125,0.5677729
1617.0,12.0,0.8125,0.42848057
1618.0,12.0,0.71875,0.66915715
1619.0,12.0,0.90625,0.5000143
1620.0,12.0,0.875,0.68622166
1621.0,12.0,0.90625,0.38468453
1622.0,12.0,0.78125,0.5793343
1623.0,12.0,0.75,0.77287716
1624.0,12.0,0.84375,0.4841762
1625.0,12.0,0.8125,0.623937
1626.0,12.0,0.875,0.6230776
1627.0,12.0,0.8125,0.6420223
1628.0,12.0,0.875,0.52283305
1629.0,12.0,0.8125,0.4967805
1630.0,12.0,0.875,0.4105571
1631.0,12.0,0.875,0.70727825
1632.0,12.0,0.75,0.7600536
1633.0,12.0,0.8125,0.68283176
1634.0,12.0,0.90625,0.49143103
1635.0,12.0,0.84375,0.6703169
1636.0,12.0,0.75,0.617446
1637.0,12.0,0.84375,0.6167698
1638.0,12.0,0.8125,0.6171235
1639.0,12.0,0.8125,0.4880134
1640.0,12.0,0.6875,0.9021671
1641.0,12.0,0.75,0.6852634
1642.0,12.0,0.6875,0.7246302
1643.0,12.0,0.90625,0.44110838
1644.0,12.0,0.9130434782608695,0.38120314
1645.0,13.0,0.875,0.4029016
1646.0,13.0,0.90625,0.42799908
1647.0,13.0,0.9375,0.33279875
1648.0,13.0,0.90625,0.55092126
1649.0,13.0,0.9375,0.40475607
1650.0,13.0,0.875,0.49824658
1651.0,13.0,0.90625,0.29112896
1652.0,13.0,0.8125,0.4024003
1653.0,13.0,0.71875,0.68160903
1654.0,13.0,0.90625,0.55794173
1655.0,13.0,0.875,0.5114946
1656.0,13.0,0.875,0.5561247
1657.0,13.0,0.875,0.6333951
1658.0,13.0,0.90625,0.4782011
1659.0,13.0,0.90625,0.41127974
1660.0,13.0,0.8125,0.66242266
1661.0,13.0,0.8125,0.57092845
1662.0,13.0,0.78125,0.71409345
1663.0,13.0,0.90625,0.47011146
1664.0,13.0,0.875,0.48946545
1665.0,13.0,0.875,0.54531795
1666.0,13.0,0.90625,0.44137233
1667.0,13.0,0.8125,0.6499406
1668.0,13.0,0.90625,0.5179094
1669.0,13.0,0.75,0.71155083
1670.0,13.0,0.75,0.63222474
1671.0,13.0,0.78125,0.64214015
1672.0,13.0,0.90625,0.4242722
1673.0,13.0,0.84375,0.8681689
1674.0,13.0,0.875,0.47156057
1675.0,13.0,0.90625,0.51366514
1676.0,13.0,0.875,0.52551395
1677.0,13.0,0.71875,0.8041718
1678.0,13.0,0.8125,0.73022795
1679.0,13.0,0.8125,0.48136252
1680.0,13.0,0.875,0.5482267
1681.0,13.0,0.8125,0.67569745
1682.0,13.0,0.875,0.56107897
1683.0,13.0,0.90625,0.29305205
1684.0,13.0,0.875,0.5077369
1685.0,13.0,0.875,0.51355606
1686.0,13.0,0.90625,0.34131572
1687.0,13.0,0.8125,0.6487458
1688.0,13.0,0.875,0.5049652
1689.0,13.0,0.625,0.9395775
1690.0,13.0,0.8125,0.64873564
1691.0,13.0,0.9375,0.4212346
1692.0,13.0,0.9375,0.39487964
1693.0,13.0,0.84375,0.5601231
1694.0,13.0,0.90625,0.46876508
1695.0,13.0,0.84375,0.6605606
1696.0,13.0,0.90625,0.5446116
1697.0,13.0,0.875,0.51670694
1698.0,13.0,0.9375,0.40001708
1699.0,13.0,0.96875,0.25708702
1700.0,13.0,0.84375,0.5146994
1701.0,13.0,0.84375,0.46290362
1702.0,13.0,0.96875,0.24730054
1703.0,13.0,0.875,0.6114862
1704.0,13.0,0.875,0.4367907
1705.0,13.0,0.78125,0.53793854
1706.0,13.0,0.8125,0.5541094
1707.0,13.0,0.875,0.45862374
1708.0,13.0,0.875,0.4858853
1709.0,13.0,0.875,0.46342295
1710.0,13.0,0.8125,0.8017526
1711.0,13.0,0.78125,0.73435783
1712.0,13.0,0.875,0.6769169
1713.0,13.0,0.875,0.4759179
1714.0,13.0,0.96875,0.3626992
1715.0,13.0,0.78125,0.646098
1716.0,13.0,0.9375,0.4014486
1717.0,13.0,0.875,0.44789344
1718.0,13.0,0.90625,0.4285752
1719.0,13.0,0.9375,0.48397055
1720.0,13.0,0.96875,0.24055377
1721.0,13.0,0.78125,0.72917444
1722.0,13.0,0.8125,0.823289
1723.0,13.0,0.71875,0.8670521
1724.0,13.0,0.90625,0.42785347
1725.0,13.0,0.9375,0.4517981
1726.0,13.0,0.71875,0.79752576
1727.0,13.0,0.875,0.5604601
1728.0,13.0,0.875,0.47090492
1729.0,13.0,0.84375,0.6958658
1730.0,13.0,0.90625,0.5000035
1731.0,13.0,0.875,0.5054401
1732.0,13.0,0.9375,0.25066933
1733.0,13.0,0.9375,0.41605416
1734.0,13.0,0.8125,0.52572995
1735.0,13.0,0.875,0.40709484
1736.0,13.0,0.875,0.4639092
1737.0,13.0,0.84375,0.6796199
1738.0,13.0,0.875,0.47743806
1739.0,13.0,0.78125,0.68641806
1740.0,13.0,0.78125,0.6109697
1741.0,13.0,0.90625,0.46806034
1742.0,13.0,0.8125,0.53186125
1743.0,13.0,0.84375,0.4264734
1744.0,13.0,0.8125,0.63903284
1745.0,13.0,0.84375,0.64643115
1746.0,13.0,0.8125,0.5039597
1747.0,13.0,0.90625,0.599575
1748.0,13.0,0.8125,0.54551077
1749.0,13.0,0.8125,0.72225106
1750.0,13.0,0.8125,0.67239755
1751.0,13.0,0.875,0.5139403
1752.0,13.0,0.875,0.3785864
1753.0,13.0,0.875,0.4754943
1754.0,13.0,0.9375,0.3706956
1755.0,13.0,0.875,0.3768565
1756.0,13.0,0.78125,0.6411768
1757.0,13.0,0.9375,0.30577332
1758.0,13.0,0.9375,0.414511
1759.0,13.0,0.78125,0.8052814
1760.0,13.0,0.90625,0.31564412
1761.0,13.0,0.90625,0.5301291
1762.0,13.0,0.78125,0.50859797
1763.0,13.0,0.8125,0.46644673
1764.0,13.0,0.78125,0.72308236
1765.0,13.0,0.8125,0.6583511
1766.0,13.0,0.84375,0.5396885
1767.0,13.0,0.90625,0.4561597
1768.0,13.0,0.90625,0.635564
1769.0,13.0,0.84375,0.5423297
1770.0,13.0,0.875,0.52503055
1771.0,13.0,0.90625,0.40331098
1772.0,13.0,0.6875,0.8574652
1773.0,13.0,0.78125,0.80255914
1774.0,13.0,0.84375,0.5657206
1775.0,13.0,0.875,0.41417545
1776.0,13.0,0.75,0.5668953
1777.0,13.0,0.8125,0.7390754
1778.0,13.0,0.8125,0.5337689
1779.0,13.0,0.75,0.7251729
1780.0,13.0,0.90625,0.43893412
1781.0,13.0,0.8260869565217391,0.576971
1782.0,14.0,0.875,0.48420098
1783.0,14.0,0.875,0.45404842
1784.0,14.0,0.8125,0.593193
1785.0,14.0,0.875,0.4876416
1786.0,14.0,0.84375,0.53257823
1787.0,14.0,0.875,0.3424734
1788.0,14.0,0.8125,0.59086454
1789.0,14.0,0.8125,0.6479127
1790.0,14.0,0.9375,0.41736338
1791.0,14.0,0.9375,0.34799635
1792.0,14.0,0.96875,0.3096348
1793.0,14.0,0.90625,0.3262646
1794.0,14.0,0.875,0.61868733
1795.0,14.0,0.875,0.4424213
1796.0,14.0,0.9375,0.29991215
1797.0,14.0,0.90625,0.5471793
1798.0,14.0,0.9375,0.26103288
1799.0,14.0,0.875,0.41787225
1800.0,14.0,0.8125,0.5522631
1801.0,14.0,0.84375,0.6168534
1802.0,14.0,0.8125,0.65348995
1803.0,14.0,0.78125,0.6725288
1804.0,14.0,0.84375,0.43861413
1805.0,14.0,0.78125,0.804803
1806.0,14.0,0.90625,0.5242313
1807.0,14.0,0.8125,0.56675726
1808.0,14.0,0.8125,0.53089345
1809.0,14.0,0.8125,0.5685333
1810.0,14.0,0.875,0.50114363
1811.0,14.0,0.875,0.5892996
1812.0,14.0,0.8125,0.68756753
1813.0,14.0,0.90625,0.26227215
1814.0,14.0,0.84375,0.50470626
1815.0,14.0,0.71875,0.7808254
1816.0,14.0,0.90625,0.68108475
1817.0,14.0,0.90625,0.34984446
1818.0,14.0,0.8125,0.6557937
1819.0,14.0,0.84375,0.55007774
1820.0,14.0,0.90625,0.48894775
1821.0,14.0,0.75,0.69882566
1822.0,14.0,0.90625,0.32886612
1823.0,14.0,0.875,0.5703885
1824.0,14.0,0.84375,0.6021391
1825.0,14.0,0.90625,0.475522
1826.0,14.0,0.8125,0.4926349
1827.0,14.0,0.78125,0.88293386
1828.0,14.0,0.8125,0.6661785
1829.0,14.0,0.875,0.46803245
1830.0,14.0,0.84375,0.46381047
1831.0,14.0,0.9375,0.34534228
1832.0,14.0,0.875,0.47320867
1833.0,14.0,0.90625,0.38950983
1834.0,14.0,0.84375,0.44880778
1835.0,14.0,0.9375,0.28465313
1836.0,14.0,0.71875,0.94297415
1837.0,14.0,0.875,0.37118188
1838.0,14.0,0.8125,0.59415525
1839.0,14.0,0.78125,0.57284
1840.0,14.0,0.84375,0.6007135
1841.0,14.0,0.65625,0.8591144
1842.0,14.0,0.8125,0.59356457
1843.0,14.0,0.9375,0.3523962
1844.0,14.0,0.84375,0.52530193
1845.0,14.0,0.875,0.48489457
1846.0,14.0,0.71875,0.7020847
1847.0,14.0,0.875,0.39538854
1848.0,14.0,0.8125,0.72663236
1849.0,14.0,0.78125,0.7559839
1850.0,14.0,0.875,0.4194466
1851.0,14.0,0.84375,0.58060104
1852.0,14.0,0.90625,0.46992615
1853.0,14.0,0.84375,0.4146562
1854.0,14.0,0.84375,0.48692977
1855.0,14.0,0.8125,0.6648622
1856.0,14.0,0.625,0.9264777
1857.0,14.0,0.8125,0.5798218
1858.0,14.0,0.96875,0.2697318
1859.0,14.0,0.65625,0.94661725
1860.0,14.0,0.90625,0.40295044
1861.0,14.0,0.875,0.5339407
1862.0,14.0,0.9375,0.35669827
1863.0,14.0,0.875,0.47587776
1864.0,14.0,0.8125,0.62099415
1865.0,14.0,0.84375,0.6736433
1866.0,14.0,0.78125,0.5495235
1867.0,14.0,0.8125,0.5947421
1868.0,14.0,0.8125,0.5157389
1869.0,14.0,0.9375,0.29315537
1870.0,14.0,0.8125,0.56818163
1871.0,14.0,0.78125,0.62420136
1872.0,14.0,0.75,0.75995195
1873.0,14.0,0.90625,0.5558951
1874.0,14.0,0.875,0.42900476
1875.0,14.0,0.90625,0.62643856
1876.0,14.0,0.6875,0.8875396
1877.0,14.0,0.875,0.4978523
1878.0,14.0,0.78125,0.6398196
1879.0,14.0,0.875,0.54137063
1880.0,14.0,0.8125,0.74820244
1881.0,14.0,0.84375,0.4947771
1882.0,14.0,0.9375,0.38534835
1883.0,14.0,0.8125,0.5255393
1884.0,14.0,0.84375,0.42563295
1885.0,14.0,0.84375,0.57878584
1886.0,14.0,0.9375,0.41237912
1887.0,14.0,0.90625,0.41763252
1888.0,14.0,0.96875,0.1520604
1889.0,14.0,0.8125,0.55188423
1890.0,14.0,0.75,0.8697217
1891.0,14.0,0.875,0.3861945
1892.0,14.0,0.9375,0.33418256
1893.0,14.0,0.84375,0.6271582
1894.0,14.0,0.90625,0.41627702
1895.0,14.0,0.875,0.2744797
1896.0,14.0,0.90625,0.47084552
1897.0,14.0,0.84375,0.59607947
1898.0,14.0,0.9375,0.30964625
1899.0,14.0,0.8125,0.6472494
1900.0,14.0,0.8125,0.70317596
1901.0,14.0,0.8125,0.6327636
1902.0,14.0,0.84375,0.4882981
1903.0,14.0,0.75,0.5672825
1904.0,14.0,0.78125,0.5760598
1905.0,14.0,0.90625,0.4678976
1906.0,14.0,0.84375,0.6687226
1907.0,14.0,0.84375,0.5720715
1908.0,14.0,0.71875,0.8196922
1909.0,14.0,0.84375,0.49672937
1910.0,14.0,0.84375,0.7868439
1911.0,14.0,0.90625,0.65665525
1912.0,14.0,0.90625,0.5077982
1913.0,14.0,0.6875,0.9592956
1914.0,14.0,0.96875,0.20762852
1915.0,14.0,0.84375,0.4373663
1916.0,14.0,0.9375,0.33136356
1917.0,14.0,0.9375,0.5493536
1918.0,14.0,0.6956521739130435,0.8443417
1919.0,15.0,0.9375,0.27755067
1920.0,15.0,0.78125,0.60346705
1921.0,15.0,0.875,0.49401653
1922.0,15.0,0.84375,0.50386417
1923.0,15.0,0.90625,0.55356085
1924.0,15.0,0.96875,0.2754609
1925.0,15.0,0.9375,0.30448458
1926.0,15.0,0.71875,0.6776444
1927.0,15.0,0.75,0.71929836
1928.0,15.0,0.78125,0.7728482
1929.0,15.0,0.8125,0.51105595
1930.0,15.0,0.96875,0.3554019
1931.0,15.0,0.8125,0.67832935
1932.0,15.0,0.875,0.5171849
1933.0,15.0,0.84375,0.5623157
1934.0,15.0,0.875,0.41830018
1935.0,15.0,0.875,0.5435721
1936.0,15.0,0.84375,0.68000585
1937.0,15.0,0.78125,0.6545005
1938.0,15.0,0.84375,0.55666286
1939.0,15.0,0.8125,0.65794164
1940.0,15.0,0.78125,0.62816894
1941.0,15.0,0.84375,0.52165556
1942.0,15.0,0.6875,0.85640186
1943.0,15.0,0.90625,0.28543088
1944.0,15.0,0.78125,0.63538206
1945.0,15.0,0.90625,0.33553302
1946.0,15.0,0.84375,0.5481053
1947.0,15.0,0.84375,0.6419654
1948.0,15.0,0.90625,0.40243384
1949.0,15.0,0.8125,0.68400556
1950.0,15.0,0.75,0.82390857
1951.0,15.0,0.84375,0.6998629
1952.0,15.0,0.875,0.46968463
1953.0,15.0,0.90625,0.40327272
1954.0,15.0,0.84375,0.6119704
1955.0,15.0,0.875,0.45208657
1956.0,15.0,0.78125,0.72651786
1957.0,15.0,0.84375,0.36101142
1958.0,15.0,0.875,0.3498619
1959.0,15.0,0.9375,0.41613716
1960.0,15.0,0.84375,0.77443624
1961.0,15.0,0.8125,0.6811041
1962.0,15.0,0.875,0.38485706
1963.0,15.0,0.75,0.6350587
1964.0,15.0,0.96875,0.30574638
1965.0,15.0,0.84375,0.42584023
1966.0,15.0,0.78125,0.6542364
1967.0,15.0,0.90625,0.51310575
1968.0,15.0,0.8125,0.5825993
1969.0,15.0,0.90625,0.33430585
1970.0,15.0,0.78125,0.772844
1971.0,15.0,0.875,0.46781048
1972.0,15.0,0.875,0.47574642
1973.0,15.0,0.84375,0.521344
1974.0,15.0,0.8125,0.5346411
1975.0,15.0,0.96875,0.24925013
1976.0,15.0,0.875,0.31685108
1977.0,15.0,0.875,0.41984597
1978.0,15.0,0.875,0.40812185
1979.0,15.0,0.90625,0.34003758
1980.0,15.0,0.84375,0.7756037
1981.0,15.0,0.78125,0.5658185
1982.0,15.0,0.96875,0.31530756
1983.0,15.0,0.90625,0.41808328
1984.0,15.0,0.90625,0.37024626
1985.0,15.0,0.875,0.5734617
1986.0,15.0,0.84375,0.56837934
1987.0,15.0,0.9375,0.33602893
1988.0,15.0,0.875,0.5233887
1989.0,15.0,0.84375,0.5744536
1990.0,15.0,0.8125,0.5628256
1991.0,15.0,0.8125,0.54396975
1992.0,15.0,0.90625,0.44241408
1993.0,15.0,0.84375,0.48601705
1994.0,15.0,0.875,0.4733983
1995.0,15.0,0.875,0.40422854
1996.0,15.0,0.78125,0.9295787
1997.0,15.0,0.875,0.534018
1998.0,15.0,0.875,0.3946762
1999.0,15.0,0.90625,0.5545285
2000.0,15.0,0.75,0.6768353
2001.0,15.0,0.90625,0.42344746
2002.0,15.0,0.90625,0.35840544
2003.0,15.0,0.84375,0.5961613
2004.0,15.0,0.8125,0.7341991
2005.0,15.0,0.875,0.5066168
2006.0,15.0,0.75,0.67743665
2007.0,15.0,0.9375,0.38708404
2008.0,15.0,0.90625,0.3285501
2009.0,15.0,0.90625,0.5313495
2010.0,15.0,0.84375,0.65872145
2011.0,15.0,0.9375,0.33837536
2012.0,15.0,0.90625,0.33803403
2013.0,15.0,0.875,0.48679093
2014.0,15.0,0.8125,0.63169557
2015.0,15.0,0.8125,0.65465647
2016.0,15.0,0.9375,0.3418695
2017.0,15.0,0.90625,0.30629382
2018.0,15.0,0.875,0.5189281
2019.0,15.0,0.84375,0.47783813
2020.0,15.0,0.8125,0.62671125
2021.0,15.0,0.90625,0.34391353
2022.0,15.0,0.84375,0.63680255
2023.0,15.0,0.875,0.44327918
2024.0,15.0,0.84375,0.5813421
2025.0,15.0,0.78125,0.61078864
2026.0,15.0,0.90625,0.32845372
2027.0,15.0,0.90625,0.5476759
2028.0,15.0,0.84375,0.41833857
2029.0,15.0,0.90625,0.4580053
2030.0,15.0,0.875,0.38313907
2031.0,15.0,0.90625,0.4535187
2032.0,15.0,0.875,0.5667158
2033.0,15.0,0.84375,0.38649496
2034.0,15.0,0.96875,0.34921575
2035.0,15.0,0.8125,0.5100451
2036.0,15.0,0.90625,0.42982855
2037.0,15.0,0.8125,0.7385382
2038.0,15.0,0.75,0.68229467
2039.0,15.0,0.875,0.51309425
2040.0,15.0,0.875,0.36310434
2041.0,15.0,0.90625,0.46356612
2042.0,15.0,0.8125,0.528821
2043.0,15.0,0.875,0.35733473
2044.0,15.0,0.78125,0.6385811
2045.0,15.0,0.78125,0.8070537
2046.0,15.0,0.84375,0.5960066
2047.0,15.0,0.84375,0.51858985
2048.0,15.0,0.90625,0.399333
2049.0,15.0,0.90625,0.4343947
2050.0,15.0,0.875,0.58898205
2051.0,15.0,0.84375,0.6092447
2052.0,15.0,0.90625,0.34656855
2053.0,15.0,0.9375,0.32379663
2054.0,15.0,0.875,0.4877981
2055.0,15.0,0.6086956521739131,0.70767045
2056.0,16.0,0.8125,0.6740306
2057.0,16.0,0.875,0.5496405
2058.0,16.0,0.84375,0.5508545
2059.0,16.0,0.78125,0.72282517
2060.0,16.0,0.875,0.4069485
2061.0,16.0,0.78125,0.70072836
2062.0,16.0,0.875,0.38131458
2063.0,16.0,0.84375,0.5104282
2064.0,16.0,0.75,0.6061871
2065.0,16.0,0.84375,0.524584
2066.0,16.0,0.9375,0.28621
2067.0,16.0,0.90625,0.25178722
2068.0,16.0,0.90625,0.25748807
2069.0,16.0,0.84375,0.5194592
2070.0,16.0,0.875,0.3713879
2071.0,16.0,0.84375,0.4720229
2072.0,16.0,0.75,0.82486624
2073.0,16.0,0.9375,0.3821405
2074.0,16.0,0.875,0.34640455
2075.0,16.0,0.9375,0.47276953
2076.0,16.0,0.90625,0.65897954
2077.0,16.0,0.8125,0.56397
2078.0,16.0,0.75,0.5806867
2079.0,16.0,0.90625,0.40525353
2080.0,16.0,0.875,0.52147347
2081.0,16.0,0.9375,0.54077727
2082.0,16.0,0.84375,0.33141887
2083.0,16.0,0.84375,0.568033
2084.0,16.0,0.8125,0.66577345
2085.0,16.0,0.8125,0.58942926
2086.0,16.0,0.8125,0.51207733
2087.0,16.0,0.78125,0.74086714
2088.0,16.0,0.75,0.5031819
2089.0,16.0,0.90625,0.3609346
2090.0,16.0,0.84375,0.49927056
2091.0,16.0,0.84375,0.6043143
2092.0,16.0,0.84375,0.46959665
2093.0,16.0,0.8125,0.7088701
2094.0,16.0,0.90625,0.43094474
2095.0,16.0,0.96875,0.26472673
2096.0,16.0,0.875,0.36678988
2097.0,16.0,0.90625,0.40067735
2098.0,16.0,0.9375,0.33377314
2099.0,16.0,0.90625,0.50807273
2100.0,16.0,0.8125,0.74947953
2101.0,16.0,0.8125,0.71270233
2102.0,16.0,0.9375,0.29951066
2103.0,16.0,0.78125,0.5344662
2104.0,16.0,0.78125,0.63178533
2105.0,16.0,0.875,0.48175085
2106.0,16.0,0.875,0.46907383
2107.0,16.0,0.78125,0.7680605
2108.0,16.0,0.90625,0.42944548
2109.0,16.0,0.90625,0.37759382
2110.0,16.0,0.84375,0.5443582
2111.0,16.0,0.875,0.51619935
2112.0,16.0,0.9375,0.28643766
2113.0,16.0,0.9375,0.35889778
2114.0,16.0,0.875,0.39829445
2115.0,16.0,0.9375,0.3211968
2116.0,16.0,0.84375,0.5628969
2117.0,16.0,0.875,0.47885495
2118.0,16.0,0.8125,0.7176751
2119.0,16.0,0.90625,0.45015723
2120.0,16.0,0.84375,0.5570736
2121.0,16.0,0.75,0.7032222
2122.0,16.0,0.90625,0.4536854
2123.0,16.0,0.8125,0.6736639
2124.0,16.0,0.8125,0.63573027
2125.0,16.0,0.78125,0.6729923
2126.0,16.0,0.875,0.4428998
2127.0,16.0,0.84375,0.57641923
2128.0,16.0,0.875,0.54816484
2129.0,16.0,0.90625,0.40470046
2130.0,16.0,0.875,0.42024758
2131.0,16.0,0.84375,0.5382857
2132.0,16.0,0.84375,0.5790866
2133.0,16.0,0.78125,0.7316765
2134.0,16.0,0.875,0.4128262
2135.0,16.0,0.8125,0.60345334
2136.0,16.0,0.84375,0.6299974
2137.0,16.0,0.9375,0.42477423
2138.0,16.0,0.78125,0.6568938
2139.0,16.0,0.84375,0.5916935
2140.0,16.0,0.84375,0.3788128
2141.0,16.0,0.8125,0.67826784
2142.0,16.0,0.90625,0.4691191
2143.0,16.0,0.96875,0.29368448
2144.0,16.0,0.875,0.47857827
2145.0,16.0,0.9375,0.34726563
2146.0,16.0,0.875,0.5474295
2147.0,16.0,0.96875,0.43794447
2148.0,16.0,0.78125,0.7692951
2149.0,16.0,0.78125,0.7347738
2150.0,16.0,0.875,0.4446928
2151.0,16.0,0.8125,0.50579214
2152.0,16.0,0.875,0.33040178
2153.0,16.0,0.8125,0.6191698
2154.0,16.0,0.9375,0.43443906
2155.0,16.0,0.9375,0.3856379
2156.0,16.0,0.75,0.6337533
2157.0,16.0,0.78125,0.5786651
2158.0,16.0,0.90625,0.52337587
2159.0,16.0,0.8125,0.5719597
2160.0,16.0,0.875,0.4638594
2161.0,16.0,0.9375,0.41333055
2162.0,16.0,0.78125,0.48545197
2163.0,16.0,0.90625,0.43807206
2164.0,16.0,0.9375,0.57071
2165.0,16.0,0.8125,0.6637673
2166.0,16.0,0.8125,0.686303
2167.0,16.0,0.78125,0.6776558
2168.0,16.0,0.9375,0.34432766
2169.0,16.0,0.875,0.4293135
2170.0,16.0,0.8125,0.48313358
2171.0,16.0,0.90625,0.41744277
2172.0,16.0,0.875,0.5934492
2173.0,16.0,0.9375,0.37753978
2174.0,16.0,0.8125,0.50417286
2175.0,16.0,0.71875,0.9793934
2176.0,16.0,0.75,0.7936199
