X,Y,标注类别名称,预测类别,图像路径
-0.53128916,1.7896551,苹果-红,苹果-红,fruit30_split/val/苹果-红/110.jpg
0.28952044,1.1030891,苹果-红,苹果-红,fruit30_split/val/苹果-红/114.jpg
-0.07896231,0.68861204,苹果-红,苹果-红,fruit30_split/val/苹果-红/119.jpg
0.81185585,-0.08149263,苹果-红,葡萄-红,fruit30_split/val/苹果-红/12.jpg
0.02703308,0.71937007,苹果-红,苹果-红,fruit30_split/val/苹果-红/124.jpg
-0.48644143,1.9179633,苹果-红,苹果-红,fruit30_split/val/苹果-红/128.jpg
-0.039888736,0.6599532,苹果-红,苹果-红,fruit30_split/val/苹果-红/13.jpg
-2.520598,4.3251047,苹果-红,苹果-红,fruit30_split/val/苹果-红/133.jpg
-0.32896075,0.7835514,苹果-红,苹果-红,fruit30_split/val/苹果-红/134.jpg
-0.43185624,1.5208868,苹果-红,苹果-红,fruit30_split/val/苹果-红/139.jpg
-0.2722689,0.7392595,苹果-红,苹果-红,fruit30_split/val/苹果-红/140.jpg
-0.10049819,0.68788403,苹果-红,苹果-红,fruit30_split/val/苹果-红/158.jpg
-0.48737714,1.7238513,苹果-红,苹果-红,fruit30_split/val/苹果-红/163.jpg
-0.12473902,0.7093922,苹果-红,苹果-红,fruit30_split/val/苹果-红/166.jpg
-0.10782387,0.74757725,苹果-红,苹果-红,fruit30_split/val/苹果-红/169.jpg
-0.20011894,0.7190737,苹果-红,苹果-红,fruit30_split/val/苹果-红/172.jpg
-0.23806393,0.71146536,苹果-红,苹果-红,fruit30_split/val/苹果-红/177.jpg
-0.17819455,0.69980097,苹果-红,苹果-红,fruit30_split/val/苹果-红/18.jpg
0.027032709,1.0794369,苹果-红,苹果-红,fruit30_split/val/苹果-红/180.jpg
-0.006238375,1.0152321,苹果-红,苹果-红,fruit30_split/val/苹果-红/21.jpg
0.19444646,0.9252481,苹果-红,苹果-红,fruit30_split/val/苹果-红/24.jpg
0.08061431,1.0742421,苹果-红,苹果-红,fruit30_split/val/苹果-红/26.jpg
0.11973284,0.68778133,苹果-红,苹果-红,fruit30_split/val/苹果-红/27.jpg
0.7090544,0.23746736,苹果-红,苹果-红,fruit30_split/val/苹果-红/47.jpg
1.6531873,0.23843351,苹果-红,葡萄-红,fruit30_split/val/苹果-红/62.jpg
0.6138698,0.06365541,苹果-红,苹果-红,fruit30_split/val/苹果-红/72.jpg
-0.020319065,0.6611904,苹果-红,苹果-红,fruit30_split/val/苹果-红/74.jpg
-0.7670567,1.1011671,苹果-红,苹果-红,fruit30_split/val/苹果-红/75.jpg
-0.76657736,0.25288832,苹果-红,苹果-红,fruit30_split/val/苹果-红/78.jpg
-0.4328811,1.5660392,苹果-红,苹果-红,fruit30_split/val/苹果-红/79.jpg
0.6870985,0.12535207,苹果-红,石榴,fruit30_split/val/苹果-红/80.jpg
0.13407855,0.6296536,苹果-红,苹果-红,fruit30_split/val/苹果-红/9.jpg
-1.1169525,3.7662485,苹果-青,苹果-青,fruit30_split/val/苹果-青/104.jpg
-1.1424619,3.7721593,苹果-青,苹果-青,fruit30_split/val/苹果-青/112.jpg
-0.45045966,2.8920217,苹果-青,苹果-青,fruit30_split/val/苹果-青/113.jpg
-1.0567256,3.725092,苹果-青,苹果-青,fruit30_split/val/苹果-青/117.jpg
-1.4142528,4.0765004,苹果-青,苹果-青,fruit30_split/val/苹果-青/13.jpg
0.96911734,0.19194439,苹果-青,苹果-青,fruit30_split/val/苹果-青/135.jpg
1.2526335,-0.6080521,苹果-青,梨,fruit30_split/val/苹果-青/146.jpg
-0.7384267,3.739566,苹果-青,苹果-青,fruit30_split/val/苹果-青/152.jpg
-0.96461385,3.634525,苹果-青,苹果-青,fruit30_split/val/苹果-青/155.jpg
-1.3532476,4.0251784,苹果-青,苹果-青,fruit30_split/val/苹果-青/156.jpg
4.2886844,-0.8469878,苹果-青,苹果-青,fruit30_split/val/苹果-青/157.jpg
-1.2638983,3.985737,苹果-青,苹果-青,fruit30_split/val/苹果-青/158.jpg
-1.1767266,3.9211588,苹果-青,苹果-青,fruit30_split/val/苹果-青/159.jpg
2.5482426,1.6744052,苹果-青,苹果-青,fruit30_split/val/苹果-青/162.jpg
-1.2416884,4.038875,苹果-青,苹果-青,fruit30_split/val/苹果-青/164.jpg
-1.0807602,3.7154186,苹果-青,苹果-青,fruit30_split/val/苹果-青/167.jpeg
-1.0375217,3.380651,苹果-青,苹果-青,fruit30_split/val/苹果-青/168.jpg
-1.4399503,0.078942165,苹果-青,苹果-青,fruit30_split/val/苹果-青/17.jpg
-1.0999774,3.824359,苹果-青,苹果-青,fruit30_split/val/苹果-青/173.jpg
1.1354465,-0.6323403,苹果-青,苹果-青,fruit30_split/val/苹果-青/177.jpg
-1.1374983,3.664617,苹果-青,苹果-青,fruit30_split/val/苹果-青/185.jpg
-1.0321074,3.7482822,苹果-青,苹果-青,fruit30_split/val/苹果-青/189.jpg
1.1834965,-0.6218469,苹果-青,苹果-青,fruit30_split/val/苹果-青/192.jpeg
-1.1238515,3.7597113,苹果-青,苹果-青,fruit30_split/val/苹果-青/193.jpg
-1.5278683,4.0448327,苹果-青,苹果-青,fruit30_split/val/苹果-青/200.jpg
-1.3799787,4.0108075,苹果-青,苹果-青,fruit30_split/val/苹果-青/25.jpg
-1.3019589,4.093133,苹果-青,苹果-青,fruit30_split/val/苹果-青/27.jpeg
1.1528429,-0.6207463,苹果-青,苹果-青,fruit30_split/val/苹果-青/3.jpg
-1.3163149,4.015488,苹果-青,苹果-青,fruit30_split/val/苹果-青/32.jpg
-1.2808832,3.847102,苹果-青,苹果-青,fruit30_split/val/苹果-青/41.jpg
-0.9070053,3.1519847,苹果-青,苹果-青,fruit30_split/val/苹果-青/51.jpg
1.2207892,-0.6590407,苹果-青,苹果-青,fruit30_split/val/苹果-青/62.jpg
-1.2815573,3.8661647,苹果-青,苹果-青,fruit30_split/val/苹果-青/65.jpg
1.231085,-0.55432296,苹果-青,苹果-青,fruit30_split/val/苹果-青/67.jpg
-1.4489546,4.073599,苹果-青,苹果-青,fruit30_split/val/苹果-青/78.jpg
-1.5298554,4.080016,苹果-青,苹果-青,fruit30_split/val/苹果-青/79.jpg
-1.3481747,3.865743,苹果-青,苹果-青,fruit30_split/val/苹果-青/95.jpg
3.5332685,-1.8932475,草莓,草莓,fruit30_split/val/草莓/101.jpeg
0.55822146,1.2646356,草莓,草莓,fruit30_split/val/草莓/110.jpg
0.84595793,2.314668,草莓,草莓,fruit30_split/val/草莓/113.jpg
3.6742215,-1.9462118,草莓,草莓,fruit30_split/val/草莓/116.jpg
2.5363998,-1.2416933,草莓,草莓,fruit30_split/val/草莓/124.jpg
3.6818075,-2.017275,草莓,草莓,fruit30_split/val/草莓/127.jpg
2.4767904,-1.2571629,草莓,草莓,fruit30_split/val/草莓/138.jpeg
2.4829936,-1.2695491,草莓,草莓,fruit30_split/val/草莓/140.jpg
-1.1128379,-2.465783,草莓,草莓,fruit30_split/val/草莓/151.jpg
3.6129844,-1.9168868,草莓,草莓,fruit30_split/val/草莓/152.jpg
3.5724492,-2.1458068,草莓,草莓,fruit30_split/val/草莓/155.jpg
3.3099802,-1.9651709,草莓,草莓,fruit30_split/val/草莓/157.jpg
3.487158,-2.1974955,草莓,草莓,fruit30_split/val/草莓/166.jpeg
0.20833369,3.6688466,草莓,草莓,fruit30_split/val/草莓/180.jpg
3.5627136,-2.0465193,草莓,草莓,fruit30_split/val/草莓/182.jpg
4.150227,-1.5262271,草莓,杨梅,fruit30_split/val/草莓/188.jpg
3.162562,-2.3867767,草莓,草莓,fruit30_split/val/草莓/192.jpg
3.780968,-2.0128193,草莓,草莓,fruit30_split/val/草莓/196.jpg
3.5898461,-2.0348737,草莓,草莓,fruit30_split/val/草莓/199.jpg
3.687582,-2.068151,草莓,草莓,fruit30_split/val/草莓/22.jpg
3.8682165,-2.0739353,草莓,草莓,fruit30_split/val/草莓/29.jpg
3.5474162,-1.8694047,草莓,草莓,fruit30_split/val/草莓/31.jpg
2.573389,-1.300008,草莓,草莓,fruit30_split/val/草莓/34.jpg
4.281609,-1.6333541,草莓,草莓,fruit30_split/val/草莓/35.jpg
3.5506563,-1.9974422,草莓,草莓,fruit30_split/val/草莓/40.jpg
3.6285532,-2.033071,草莓,草莓,fruit30_split/val/草莓/47.jpg
3.5297594,-1.8849666,草莓,草莓,fruit30_split/val/草莓/56.jpeg
2.666187,-1.4283013,草莓,草莓,fruit30_split/val/草莓/66.jpg
3.1508887,-2.431589,草莓,草莓,fruit30_split/val/草莓/67.jpg
4.231829,-1.6572286,草莓,草莓,fruit30_split/val/草莓/69.jpg
0.8196879,2.2005136,草莓,西瓜,fruit30_split/val/草莓/73.jpg
3.8479917,-2.0390382,草莓,草莓,fruit30_split/val/草莓/76.jpg
3.2351274,-1.9346749,草莓,草莓,fruit30_split/val/草莓/78.jpeg
0.4968168,1.2281798,草莓,西红柿,fruit30_split/val/草莓/8.jpg
3.5183392,-1.9311073,草莓,草莓,fruit30_split/val/草莓/82.jpg
2.5171704,-1.2944016,草莓,草莓,fruit30_split/val/草莓/83.jpeg
3.6144533,-2.0973406,草莓,草莓,fruit30_split/val/草莓/88.jpg
3.073235,-1.8693167,草莓,草莓,fruit30_split/val/草莓/92.jpg
3.4562225,-1.0682456,荔枝,荔枝,fruit30_split/val/荔枝/103.jpg
1.0289769,-0.12549964,荔枝,荔枝,fruit30_split/val/荔枝/109.jpeg
-1.5255299,0.2641947,荔枝,荔枝,fruit30_split/val/荔枝/11.jpeg
0.69067395,1.2895035,荔枝,荔枝,fruit30_split/val/荔枝/110.jpg
2.024166,-0.99063516,荔枝,杨梅,fruit30_split/val/荔枝/113.jpg
-1.707334,0.35271382,荔枝,荔枝,fruit30_split/val/荔枝/12.jpg
4.13015,-1.228298,荔枝,荔枝,fruit30_split/val/荔枝/128.jpg
3.4194307,-1.685738,荔枝,荔枝,fruit30_split/val/荔枝/130.jpg
3.7366393,-1.4931856,荔枝,荔枝,fruit30_split/val/荔枝/139.jpg
3.3190615,-1.1267883,荔枝,荔枝,fruit30_split/val/荔枝/144.jpg
3.579428,-1.2348088,荔枝,荔枝,fruit30_split/val/荔枝/153.jpg
3.5505536,-1.3658804,荔枝,荔枝,fruit30_split/val/荔枝/16.jpeg
2.8337562,-0.054432377,荔枝,草莓,fruit30_split/val/荔枝/164.jpg
3.187148,-1.5861236,荔枝,荔枝,fruit30_split/val/荔枝/166.jpg
-0.11970866,2.7656593,荔枝,荔枝,fruit30_split/val/荔枝/167.jpg
3.2962317,-1.6420299,荔枝,荔枝,fruit30_split/val/荔枝/170.jpg
4.1937695,-0.8313371,荔枝,荔枝,fruit30_split/val/荔枝/185.jpg
3.5950177,-1.6915196,荔枝,荔枝,fruit30_split/val/荔枝/186.jpg
3.5656502,-1.3031893,荔枝,荔枝,fruit30_split/val/荔枝/193.jpg
-0.72417307,-0.9545845,荔枝,荔枝,fruit30_split/val/荔枝/196.jpeg
3.5460095,-1.1765575,荔枝,荔枝,fruit30_split/val/荔枝/22.jpg
3.2500148,-1.7066569,荔枝,荔枝,fruit30_split/val/荔枝/24.jpg
3.6360512,-1.2642598,荔枝,荔枝,fruit30_split/val/荔枝/30.jpg
3.5771837,-1.3954793,荔枝,荔枝,fruit30_split/val/荔枝/34.jpeg
3.7866328,-1.4233307,荔枝,荔枝,fruit30_split/val/荔枝/43.jpg
2.9549816,-1.4284377,荔枝,荔枝,fruit30_split/val/荔枝/47.jpg
3.5230234,-1.384282,荔枝,荔枝,fruit30_split/val/荔枝/49.jpg
3.6340775,-1.1663834,荔枝,荔枝,fruit30_split/val/荔枝/55.jpg
3.2773027,-1.6104921,荔枝,荔枝,fruit30_split/val/荔枝/58.jpeg
3.5224876,-1.4766043,荔枝,荔枝,fruit30_split/val/荔枝/6.jpg
2.8954272,-1.3818606,荔枝,荔枝,fruit30_split/val/荔枝/62.jpg
4.295244,-1.0001899,荔枝,荔枝,fruit30_split/val/荔枝/66.jpg
3.9283981,-1.3955106,荔枝,荔枝,fruit30_split/val/荔枝/70.jpg
3.8716311,-1.3803084,荔枝,荔枝,fruit30_split/val/荔枝/72.jpg
3.7554643,-1.393597,荔枝,荔枝,fruit30_split/val/荔枝/73.jpg
3.5358245,-1.2419491,荔枝,荔枝,fruit30_split/val/荔枝/84.jpg
3.3540258,-1.7353225,荔枝,荔枝,fruit30_split/val/荔枝/89.jpg
2.261835,-1.1308925,荔枝,杨梅,fruit30_split/val/荔枝/91.jpeg
2.1320508,2.7847736,菠萝,菠萝,fruit30_split/val/菠萝/105.jpg
4.0943813,2.8808327,菠萝,菠萝,fruit30_split/val/菠萝/107.jpeg
1.7948548,2.3259156,菠萝,菠萝,fruit30_split/val/菠萝/108.jpeg
1.7759601,2.5288022,菠萝,哈密瓜,fruit30_split/val/菠萝/115.jpg
3.2560318,2.9907258,菠萝,菠萝,fruit30_split/val/菠萝/132.jpg
4.36831,2.6481156,菠萝,菠萝,fruit30_split/val/菠萝/134.jpeg
1.6914117,2.4830194,菠萝,芒果,fruit30_split/val/菠萝/135.jpg
2.1503336,2.633065,菠萝,菠萝,fruit30_split/val/菠萝/14.jpg
3.1218667,0.122876324,菠萝,桂圆,fruit30_split/val/菠萝/143.jpeg
4.346838,2.85745,菠萝,菠萝,fruit30_split/val/菠萝/151.jpg
3.096588,2.9862792,菠萝,菠萝,fruit30_split/val/菠萝/155.jpg
4.385632,2.8048475,菠萝,菠萝,fruit30_split/val/菠萝/16.jpeg
4.3904276,2.8461173,菠萝,菠萝,fruit30_split/val/菠萝/161.jpeg
2.8214457,2.2919688,菠萝,菠萝,fruit30_split/val/菠萝/168.jpg
-0.024475962,2.41267,菠萝,脐橙,fruit30_split/val/菠萝/17.jpg
3.5848672,2.7462091,菠萝,菠萝,fruit30_split/val/菠萝/171.jpg
4.2025557,2.8363376,菠萝,菠萝,fruit30_split/val/菠萝/172.jpg
4.030548,2.8652534,菠萝,菠萝,fruit30_split/val/菠萝/174.jpg
4.4497867,2.822354,菠萝,菠萝,fruit30_split/val/菠萝/179.jpg
1.7400388,2.4490004,菠萝,黄瓜,fruit30_split/val/菠萝/183.jpeg
4.383771,2.6927097,菠萝,菠萝,fruit30_split/val/菠萝/188.jpg
4.3329897,2.8547122,菠萝,菠萝,fruit30_split/val/菠萝/190.jpg
1.8146294,2.488913,菠萝,菠萝,fruit30_split/val/菠萝/195.jpg
3.9331043,2.8753881,菠萝,榴莲,fruit30_split/val/菠萝/24.jpg
4.325207,2.8381693,菠萝,菠萝,fruit30_split/val/菠萝/26.jpg
4.3441825,2.8280942,菠萝,菠萝,fruit30_split/val/菠萝/30.jpg
4.3795514,2.8274472,菠萝,菠萝,fruit30_split/val/菠萝/35.jpeg
4.4179206,2.7805753,菠萝,菠萝,fruit30_split/val/菠萝/40.jpg
4.352174,2.8235343,菠萝,菠萝,fruit30_split/val/菠萝/41.jpeg
4.3088384,2.3818886,菠萝,菠萝,fruit30_split/val/菠萝/52.jpg
3.6638546,2.8993068,菠萝,菠萝,fruit30_split/val/菠萝/55.jpeg
1.0529099,2.608203,菠萝,芒果,fruit30_split/val/菠萝/72.jpg
2.287156,2.7006283,菠萝,菠萝,fruit30_split/val/菠萝/79.jpg
4.4176545,2.818288,菠萝,菠萝,fruit30_split/val/菠萝/8.jpg
2.9867764,2.9653523,菠萝,菠萝,fruit30_split/val/菠萝/97.jpg
3.3140118,3.0593894,菠萝,菠萝,fruit30_split/val/菠萝/98.jpg
2.9870353,0.2673641,菠萝,菠萝,fruit30_split/val/菠萝/99.png
0.67128223,-2.370064,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/101.jpg
0.53733736,-1.8244051,葡萄-白,葡萄-红,fruit30_split/val/葡萄-白/102.jpg
0.8449727,-2.2583616,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/105.jpg
0.89996535,-2.2301123,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/117.jpeg
0.91557115,-2.2074811,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/122.jpg
0.6495761,-2.395786,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/124.jpg
-0.94809794,3.8519,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/125.jpg
0.59148645,-2.4025145,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/135.jpg
0.6614214,-2.3334525,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/145.jpg
0.69634086,-2.247296,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/146.jpg
0.9355035,-2.085459,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/15.jpg
0.9158416,-2.489451,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/159.jpg
0.71630967,-2.0225124,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/164.jpg
0.72870195,-2.2798336,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/165.jpg
0.7688479,-2.1349483,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/167.jpg
0.5869154,-2.397097,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/185.jpg
0.56446993,-2.2901094,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/186.jpg
0.92163795,-2.3666687,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/187.jpg
0.84998345,-2.0646212,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/191.jpg
0.9593368,-2.1547236,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/193.jpg
0.96045744,-2.3903909,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/200.jpg
0.5582172,-2.3716714,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/3.jpg
0.9760845,-2.1461062,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/32.jpg
0.8320648,-2.1420531,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/52.jpg
0.893494,-2.5437853,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/54.jpg
0.991065,-2.112288,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/62.jpg
0.69427675,-2.0278661,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/65.jpg
0.92201185,-2.4942493,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/68.jpg
0.69681686,-2.1757932,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/79.jpg
1.0253056,-2.1240041,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/8.jpg
0.9353777,-2.4869835,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/88.jpg
-0.57544655,-1.7171735,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/102.jpg
-0.7521041,-1.8185707,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/110.jpg
-0.42366883,-2.3647506,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/112.jpg
-0.9619298,-1.4845555,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/115.jpg
-0.6704079,-1.8933301,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/13.jpeg
0.6666965,-0.08902428,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/152.jpg
0.45395362,-2.0262644,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/156.jpeg
-0.6588044,-1.4147991,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/157.jpg
-0.6774537,-1.9694687,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/16.jpg
-0.8556874,-2.123102,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/169.jpg
-0.74319875,-1.4299029,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/185.jpg
-0.79162186,-1.9933939,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/188.jpg
-0.9148673,-1.482179,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/194.jpg
-0.70589554,-1.3336416,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/2.jpg
-0.35478124,-1.2183671,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/30.jpg
-0.69456935,-1.9708121,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/35.jpg
-0.7485266,-1.9163948,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/39.jpeg
-0.5441858,-1.9828811,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/46.jpg
-0.7240858,-1.4578538,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/50.jpg
-0.6474358,-1.7504506,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/53.png
-0.7385951,-1.4536968,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/56.png
-0.68573296,-1.3697333,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/57.jpeg
-0.8387265,-2.3420362,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/58.jpg
-0.84975016,-1.3161627,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/59.jpg
-0.9381593,-1.4158263,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/61.jpg
-1.219123,-1.7556628,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/68.jpg
-0.90243137,-1.4808747,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/7.jpg
-0.5913458,-1.9816266,葡萄-红,荔枝,fruit30_split/val/葡萄-红/71.jpg
-0.40163726,-2.3997412,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/75.jpg
-0.3657414,-2.412294,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/76.jpg
-0.78532755,-2.0009093,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/8.jpg
-1.2593682,-1.8509433,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/84.png
-0.8356103,-0.39080548,葡萄-红,西红柿,fruit30_split/val/葡萄-红/85.jpg
-0.70550466,-2.0377998,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/86.jpg
-0.478725,-2.3337383,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/88.jpeg
0.66732454,1.6081216,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/89.jpg
-0.9452961,-1.6791787,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/90.jpg
-0.6499206,-1.9050503,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/98.jpg
0.24534193,2.3460383,西瓜,西瓜,fruit30_split/val/西瓜/104.jpeg
0.9038051,1.8167825,西瓜,西瓜,fruit30_split/val/西瓜/108.jpg
0.5596314,2.1809404,西瓜,西瓜,fruit30_split/val/西瓜/112.jpg
0.98863,2.597822,西瓜,西瓜,fruit30_split/val/西瓜/122.jpg
-0.4498923,2.666243,西瓜,西瓜,fruit30_split/val/西瓜/127.jpg
0.84465915,2.1811292,西瓜,西瓜,fruit30_split/val/西瓜/132.jpeg
-0.6757013,2.4853826,西瓜,西瓜,fruit30_split/val/西瓜/134.jpg
-2.13212,-1.3918014,西瓜,西红柿,fruit30_split/val/西瓜/139.jpg
0.6601539,2.3188646,西瓜,西瓜,fruit30_split/val/西瓜/14.jpg
1.5787401,1.1226774,西瓜,西瓜,fruit30_split/val/西瓜/142.jpeg
0.8600162,2.2097821,西瓜,西瓜,fruit30_split/val/西瓜/148.jpeg
3.900673,-0.9255396,西瓜,西瓜,fruit30_split/val/西瓜/150.jpg
2.5147824,1.3423874,西瓜,西瓜,fruit30_split/val/西瓜/168.jpg
0.9360428,2.069724,西瓜,西瓜,fruit30_split/val/西瓜/170.jpeg
0.6670638,2.3018947,西瓜,西瓜,fruit30_split/val/西瓜/171.jpg
0.95788145,1.9936744,西瓜,西瓜,fruit30_split/val/西瓜/180.jpg
0.8249916,2.6685615,西瓜,草莓,fruit30_split/val/西瓜/182.jpg
1.5402118,1.1676769,西瓜,西瓜,fruit30_split/val/西瓜/185.jpeg
-0.7721522,-0.8212334,西瓜,西瓜,fruit30_split/val/西瓜/187.jpg
0.6916721,2.148072,西瓜,西瓜,fruit30_split/val/西瓜/189.jpg
-0.5817215,2.6390738,西瓜,西瓜,fruit30_split/val/西瓜/198.jpg
2.0291529,1.6823052,西瓜,西瓜,fruit30_split/val/西瓜/20.jpeg
0.74722517,2.276109,西瓜,西瓜,fruit30_split/val/西瓜/22.jpeg
0.92828745,2.1435938,西瓜,西瓜,fruit30_split/val/西瓜/28.jpeg
1.1908277,0.75817525,西瓜,西瓜,fruit30_split/val/西瓜/34.jpg
0.9964985,1.9382508,西瓜,西瓜,fruit30_split/val/西瓜/35.jpg
0.67038214,2.1945906,西瓜,西瓜,fruit30_split/val/西瓜/36.jpg
1.1928446,0.7880421,西瓜,西瓜,fruit30_split/val/西瓜/39.jpg
0.5949667,1.9458456,西瓜,西瓜,fruit30_split/val/西瓜/41.jpg
0.7605402,2.147935,西瓜,西瓜,fruit30_split/val/西瓜/46.jpeg
1.8736154,1.6841564,西瓜,西瓜,fruit30_split/val/西瓜/57.jpg
0.8042439,2.2946048,西瓜,西瓜,fruit30_split/val/西瓜/58.jpg
0.6107825,2.1983187,西瓜,西瓜,fruit30_split/val/西瓜/60.jpg
0.92951006,2.1439853,西瓜,西瓜,fruit30_split/val/西瓜/69.jpg
1.6169827,1.2571685,西瓜,西瓜,fruit30_split/val/西瓜/72.jpg
1.2274723,0.822402,西瓜,西瓜,fruit30_split/val/西瓜/87.jpg
1.4551142,1.2321242,西瓜,西瓜,fruit30_split/val/西瓜/9.jpg
-2.262515,-1.5481007,西红柿,石榴,fruit30_split/val/西红柿/100.jpg
-2.2428927,-1.4407313,西红柿,西红柿,fruit30_split/val/西红柿/101.jpg
-2.4439046,-1.1264544,西红柿,西红柿,fruit30_split/val/西红柿/108.jpg
-2.5373633,-1.0553231,西红柿,西红柿,fruit30_split/val/西红柿/11.jpg
0.39333972,2.2976491,西红柿,西红柿,fruit30_split/val/西红柿/116.jpg
-1.9117247,-1.9221687,西红柿,西红柿,fruit30_split/val/西红柿/122.jpg
-0.004543942,0.9346376,西红柿,西红柿,fruit30_split/val/西红柿/124.jpeg
-2.6764128,-0.9106512,西红柿,西红柿,fruit30_split/val/西红柿/128.jpg
-1.9024338,-1.1357034,西红柿,西红柿,fruit30_split/val/西红柿/138.jpg
-2.299717,-1.1798621,西红柿,西红柿,fruit30_split/val/西红柿/143.jpg
-1.9591633,-0.98598677,西红柿,西红柿,fruit30_split/val/西红柿/145.jpg
0.96766317,1.2559946,西红柿,西红柿,fruit30_split/val/西红柿/147.jpg
-2.1581569,-1.419346,西红柿,西红柿,fruit30_split/val/西红柿/152.jpg
-2.5696096,-1.0453846,西红柿,西红柿,fruit30_split/val/西红柿/156.jpg
-2.1452239,-1.3313864,西红柿,西红柿,fruit30_split/val/西红柿/166.jpg
-2.4493766,-1.149571,西红柿,西红柿,fruit30_split/val/西红柿/170.jpeg
-2.2263994,-1.263938,西红柿,西红柿,fruit30_split/val/西红柿/172.jpeg
-2.3996491,-1.1608756,西红柿,西红柿,fruit30_split/val/西红柿/179.jpg
-2.1453743,-1.1129954,西红柿,西红柿,fruit30_split/val/西红柿/18.jpg
-0.916898,2.0017645,西红柿,西红柿,fruit30_split/val/西红柿/183.jpg
-1.9309664,-1.6134877,西红柿,圣女果,fruit30_split/val/西红柿/194.jpg
-2.5640192,-1.1022543,西红柿,西红柿,fruit30_split/val/西红柿/20.jpg
-0.9389147,2.2338045,西红柿,西红柿,fruit30_split/val/西红柿/22.jpg
1.1070381,1.4521751,西红柿,西红柿,fruit30_split/val/西红柿/23.jpg
-2.1127827,-1.7253366,西红柿,西红柿,fruit30_split/val/西红柿/34.jpg
-2.2540388,-0.79921603,西红柿,西红柿,fruit30_split/val/西红柿/35.jpg
-2.356749,-1.0111276,西红柿,西红柿,fruit30_split/val/西红柿/45.jpg
