X,Y,Z,标注类别名称,预测类别,图像路径
0.8025378,0.26548815,4.9822493,脐橙,梨,fruit30_split/val/脐橙/67.jpg
0.80431557,3.0501368,4.312701,脐橙,砂糖橘,fruit30_split/val/脐橙/75.jpg
0.34651747,1.011427,3.0985885,芒果,芒果,fruit30_split/val/芒果/1.jpg
0.55254596,1.0651714,3.012185,芒果,柚子,fruit30_split/val/芒果/101.jpg
-0.2893036,1.4396516,4.5073075,芒果,芒果,fruit30_split/val/芒果/108.jpeg
-0.1569086,1.0830444,5.030875,芒果,芒果,fruit30_split/val/芒果/110.jpg
0.06715593,2.8377051,3.5283332,芒果,芒果,fruit30_split/val/芒果/111.jpg
0.2716265,2.4886522,3.877606,芒果,芒果,fruit30_split/val/芒果/152.jpg
0.2757058,0.19631757,4.458135,芒果,芒果,fruit30_split/val/芒果/167.jpg
-0.32489905,2.089418,3.7181308,芒果,芒果,fruit30_split/val/芒果/172.jpg
1.9627341,0.5828658,4.0522647,芒果,芒果,fruit30_split/val/芒果/173.jpeg
0.65839976,0.017033657,5.427907,芒果,芒果,fruit30_split/val/芒果/176.jpeg
2.1074245,1.0811478,4.911605,芒果,芒果,fruit30_split/val/芒果/177.jpeg
0.25806242,1.0511665,3.0479562,芒果,芒果,fruit30_split/val/芒果/18.jpg
1.9568952,0.5780887,4.1023855,芒果,芒果,fruit30_split/val/芒果/182.jpeg
0.65942246,0.036691673,5.4138446,芒果,芒果,fruit30_split/val/芒果/185.jpeg
-0.05660179,0.9134581,2.7432525,芒果,芒果,fruit30_split/val/芒果/187.jpg
0.25591218,1.081751,3.19534,芒果,芒果,fruit30_split/val/芒果/189.jpg
1.4538283,0.43413034,5.232574,芒果,芒果,fruit30_split/val/芒果/198.jpg
1.5112426,1.2787099,4.9553914,芒果,芒果,fruit30_split/val/芒果/199.jpeg
0.06506408,2.485784,3.677602,芒果,芒果,fruit30_split/val/芒果/21.jpg
0.15763687,2.5345688,3.6606607,芒果,芒果,fruit30_split/val/芒果/23.jpg
0.31375885,2.5170038,4.024813,芒果,芒果,fruit30_split/val/芒果/24.jpg
0.45524317,2.689568,3.6071708,芒果,西红柿,fruit30_split/val/芒果/30.jpg
-0.06185212,2.2438705,3.4571693,芒果,芒果,fruit30_split/val/芒果/36.jpg
0.113673486,2.4751728,3.6926072,芒果,芒果,fruit30_split/val/芒果/40.jpg
0.21971722,2.402223,3.8740122,芒果,芒果,fruit30_split/val/芒果/47.jpg
0.5335221,1.0826459,3.009096,芒果,柚子,fruit30_split/val/芒果/55.jpg
0.63566506,2.935385,4.2697854,芒果,榴莲,fruit30_split/val/芒果/58.jpg
0.030001266,2.4701107,3.7009735,芒果,芒果,fruit30_split/val/芒果/6.jpg
-0.115037054,1.1902521,4.498659,芒果,芒果,fruit30_split/val/芒果/66.jpg
0.21679404,2.8038208,3.4896731,芒果,芒果,fruit30_split/val/芒果/73.jpg
0.12701605,0.8722201,4.252737,芒果,芒果,fruit30_split/val/芒果/8.jpg
0.48488426,2.0644393,4.330945,芒果,菠萝,fruit30_split/val/芒果/90.jpg
0.49047965,1.0686578,2.9274654,芒果,梨,fruit30_split/val/芒果/95.jpg
2.9590786,2.709201,3.859115,苦瓜,黄瓜,fruit30_split/val/苦瓜/105.jpg
2.0754976,2.879861,3.4815464,苦瓜,黄瓜,fruit30_split/val/苦瓜/107.jpeg
2.812899,2.9819694,3.6496162,苦瓜,苦瓜,fruit30_split/val/苦瓜/122.jpg
2.8879483,2.9302912,3.686771,苦瓜,苦瓜,fruit30_split/val/苦瓜/126.jpg
2.856733,2.9919713,3.63494,苦瓜,苦瓜,fruit30_split/val/苦瓜/134.jpg
0.9726598,3.0344245,4.5130334,苦瓜,苦瓜,fruit30_split/val/苦瓜/135.jpeg
2.9256804,2.8000844,3.7606766,苦瓜,苦瓜,fruit30_split/val/苦瓜/136.jpg
3.031781,2.6416037,3.8338485,苦瓜,苦瓜,fruit30_split/val/苦瓜/148.jpg
1.9008698,3.27299,3.7941546,苦瓜,苦瓜,fruit30_split/val/苦瓜/150.jpg
3.0687506,2.6738741,3.8917882,苦瓜,苦瓜,fruit30_split/val/苦瓜/154.jpg
1.9503888,3.2563503,3.8476844,苦瓜,苦瓜,fruit30_split/val/苦瓜/158.jpg
0.8462751,2.8373754,4.594915,苦瓜,西瓜,fruit30_split/val/苦瓜/161.jpg
0.8844469,2.8405128,4.5428715,苦瓜,西瓜,fruit30_split/val/苦瓜/167.jpg
2.4370813,3.1103408,3.4678578,苦瓜,苦瓜,fruit30_split/val/苦瓜/171.jpg
1.1640118,3.0758767,4.4648886,苦瓜,苦瓜,fruit30_split/val/苦瓜/175.jpg
1.7383487,3.1816041,4.224734,苦瓜,苦瓜,fruit30_split/val/苦瓜/183.jpg
1.9601209,3.229018,3.7951612,苦瓜,苦瓜,fruit30_split/val/苦瓜/185.jpeg
1.1482695,3.0630925,4.515279,苦瓜,苦瓜,fruit30_split/val/苦瓜/188.jpg
1.9992266,3.2569883,3.7634673,苦瓜,苦瓜,fruit30_split/val/苦瓜/19.jpg
0.939874,2.8384643,4.574868,苦瓜,苦瓜,fruit30_split/val/苦瓜/193.jpg
2.3731515,1.2800707,4.358377,苦瓜,桂圆,fruit30_split/val/苦瓜/194.jpg
2.1159954,3.2411537,3.6731074,苦瓜,苦瓜,fruit30_split/val/苦瓜/20.jpg
2.8433144,2.8441765,3.694416,苦瓜,苦瓜,fruit30_split/val/苦瓜/21.jpg
2.0312326,3.2111151,3.9157133,苦瓜,苦瓜,fruit30_split/val/苦瓜/29.jpeg
1.4356282,2.0614703,4.927432,苦瓜,苦瓜,fruit30_split/val/苦瓜/4.jpg
1.5466253,3.0071836,3.9581282,苦瓜,苦瓜,fruit30_split/val/苦瓜/41.jpeg
1.8737632,3.205285,3.8498924,苦瓜,苦瓜,fruit30_split/val/苦瓜/43.jpg
1.1268415,3.0349908,4.5225363,苦瓜,苦瓜,fruit30_split/val/苦瓜/48.jpg
1.820954,3.1936138,3.694023,苦瓜,黄瓜,fruit30_split/val/苦瓜/53.jpg
1.0978268,3.0431404,4.521386,苦瓜,黄瓜,fruit30_split/val/苦瓜/69.jpg
1.0690514,3.009538,4.5467634,苦瓜,苦瓜,fruit30_split/val/苦瓜/7.jpg
2.0959876,3.3334956,3.5941133,苦瓜,苦瓜,fruit30_split/val/苦瓜/72.jpg
0.72954094,2.6114945,3.8180466,苦瓜,黄瓜,fruit30_split/val/苦瓜/80.jpg
1.3260989,3.1756952,4.4169993,苦瓜,苦瓜,fruit30_split/val/苦瓜/81.jpeg
1.148508,3.0886595,4.498855,苦瓜,苦瓜,fruit30_split/val/苦瓜/95.jpg
1.5512052,1.2493309,5.215298,苹果-红,葡萄-红,fruit30_split/val/苹果-红/10.jpg
-0.766603,1.3147943,4.5804324,苹果-红,苹果-红,fruit30_split/val/苹果-红/107.jpg
-0.2923703,1.3929794,5.455283,苹果-红,苹果-红,fruit30_split/val/苹果-红/109.jpg
-0.8446876,1.4039892,4.5785656,苹果-红,苹果-红,fruit30_split/val/苹果-红/110.jpg
-0.10519857,1.9027077,5.25566,苹果-红,苹果-红,fruit30_split/val/苹果-红/114.jpg
-0.09520909,1.1872342,5.499714,苹果-红,苹果-红,fruit30_split/val/苹果-红/119.jpg
1.6115708,1.5359945,5.206558,苹果-红,葡萄-红,fruit30_split/val/苹果-红/12.jpg
-0.1964204,1.3788733,5.5730653,苹果-红,苹果-红,fruit30_split/val/苹果-红/124.jpg
-0.8816391,1.4146184,4.547388,苹果-红,苹果-红,fruit30_split/val/苹果-红/128.jpg
-0.1466825,1.2885232,5.5459566,苹果-红,苹果-红,fruit30_split/val/苹果-红/13.jpg
-2.0436876,1.2923179,3.0341492,苹果-红,苹果-红,fruit30_split/val/苹果-红/133.jpg
-0.13633485,1.0472679,5.3526726,苹果-红,苹果-红,fruit30_split/val/苹果-红/134.jpg
-0.7813387,1.2960478,4.776358,苹果-红,苹果-红,fruit30_split/val/苹果-红/139.jpg
-0.16637287,1.0327255,5.545194,苹果-红,苹果-红,fruit30_split/val/苹果-红/140.jpg
-0.23783718,1.1984388,5.5325127,苹果-红,苹果-红,fruit30_split/val/苹果-红/158.jpg
-0.8050863,1.336836,4.6275616,苹果-红,苹果-红,fruit30_split/val/苹果-红/163.jpg
-0.23192598,1.2403034,5.557945,苹果-红,苹果-红,fruit30_split/val/苹果-红/166.jpg
-0.23014645,1.1796665,5.571281,苹果-红,苹果-红,fruit30_split/val/苹果-红/169.jpg
-0.14209642,1.0904844,5.4905705,苹果-红,苹果-红,fruit30_split/val/苹果-红/172.jpg
-0.11974566,1.0389293,5.525051,苹果-红,苹果-红,fruit30_split/val/苹果-红/177.jpg
-0.17352527,1.0707562,5.5391803,苹果-红,苹果-红,fruit30_split/val/苹果-红/18.jpg
-0.23288296,1.6414065,5.443082,苹果-红,苹果-红,fruit30_split/val/苹果-红/180.jpg
-0.27098945,1.5423499,5.3730783,苹果-红,苹果-红,fruit30_split/val/苹果-红/21.jpg
-0.1381814,1.5779186,5.3584924,苹果-红,苹果-红,fruit30_split/val/苹果-红/24.jpg
-0.25227812,1.6713792,5.407903,苹果-红,苹果-红,fruit30_split/val/苹果-红/26.jpg
-0.12416144,1.32516,5.481184,苹果-红,苹果-红,fruit30_split/val/苹果-红/27.jpg
1.1311815,1.2326473,4.6693106,苹果-红,苹果-红,fruit30_split/val/苹果-红/47.jpg
1.8852134,1.5829622,4.526214,苹果-红,葡萄-红,fruit30_split/val/苹果-红/62.jpg
1.5131774,1.3242973,5.091376,苹果-红,苹果-红,fruit30_split/val/苹果-红/72.jpg
-0.12590948,1.1710296,5.4446807,苹果-红,苹果-红,fruit30_split/val/苹果-红/74.jpg
-0.28538987,2.2882855,5.2799945,苹果-红,苹果-红,fruit30_split/val/苹果-红/75.jpg
0.008124069,2.9008288,6.26732,苹果-红,苹果-红,fruit30_split/val/苹果-红/78.jpg
-0.8060368,1.421261,4.7586565,苹果-红,苹果-红,fruit30_split/val/苹果-红/79.jpg
1.4335269,1.3537118,4.8833094,苹果-红,石榴,fruit30_split/val/苹果-红/80.jpg
-0.005742489,1.2789681,5.4172387,苹果-红,苹果-红,fruit30_split/val/苹果-红/9.jpg
-0.13709852,1.054022,2.3645372,苹果-青,苹果-青,fruit30_split/val/苹果-青/104.jpg
-0.045877498,1.0931547,2.260966,苹果-青,苹果-青,fruit30_split/val/苹果-青/112.jpg
0.73701,1.0497123,3.2903342,苹果-青,苹果-青,fruit30_split/val/苹果-青/113.jpg
-0.24530149,1.2176937,2.3243775,苹果-青,苹果-青,fruit30_split/val/苹果-青/117.jpg
0.11126332,0.96448666,1.9929047,苹果-青,苹果-青,fruit30_split/val/苹果-青/13.jpg
1.4578059,0.9154099,4.0962405,苹果-青,苹果-青,fruit30_split/val/苹果-青/135.jpg
1.9150623,0.5353937,4.123407,苹果-青,梨,fruit30_split/val/苹果-青/146.jpg
0.028522843,1.4160246,2.442149,苹果-青,苹果-青,fruit30_split/val/苹果-青/152.jpg
-0.27603665,1.286396,2.5887423,苹果-青,苹果-青,fruit30_split/val/苹果-青/155.jpg
0.20635803,0.9805475,2.0037773,苹果-青,苹果-青,fruit30_split/val/苹果-青/156.jpg
2.2818546,4.3142138,5.681224,苹果-青,苹果-青,fruit30_split/val/苹果-青/157.jpg
0.038435522,1.0268993,2.1376584,苹果-青,苹果-青,fruit30_split/val/苹果-青/158.jpg
0.09403518,0.9992112,2.1433659,苹果-青,苹果-青,fruit30_split/val/苹果-青/159.jpg
1.6227082,3.0626335,3.7957065,苹果-青,苹果-青,fruit30_split/val/苹果-青/162.jpg
0.1977514,1.0426064,2.0824516,苹果-青,苹果-青,fruit30_split/val/苹果-青/164.jpg
-0.13249044,1.1826532,2.2797291,苹果-青,苹果-青,fruit30_split/val/苹果-青/167.jpeg
0.13247779,1.2105885,2.8530617,苹果-青,苹果-青,fruit30_split/val/苹果-青/168.jpg
0.32516763,-0.09898684,5.461733,苹果-青,苹果-青,fruit30_split/val/苹果-青/17.jpg
-0.08317043,1.1247294,2.3742924,苹果-青,苹果-青,fruit30_split/val/苹果-青/173.jpg
1.9627537,0.4575094,4.155601,苹果-青,苹果-青,fruit30_split/val/苹果-青/177.jpg
-0.13888042,1.0632663,2.3535907,苹果-青,苹果-青,fruit30_split/val/苹果-青/185.jpg
-0.077126585,1.163527,2.384953,苹果-青,苹果-青,fruit30_split/val/苹果-青/189.jpg
2.0053773,0.5188387,4.220315,苹果-青,苹果-青,fruit30_split/val/苹果-青/192.jpeg
-0.23546965,1.166891,2.4261537,苹果-青,苹果-青,fruit30_split/val/苹果-青/193.jpg
0.20235947,0.8524157,1.9516098,苹果-青,苹果-青,fruit30_split/val/苹果-青/200.jpg
0.08865358,0.9157925,2.0663,苹果-青,苹果-青,fruit30_split/val/苹果-青/25.jpg
0.26959977,1.0603445,2.0832307,苹果-青,苹果-青,fruit30_split/val/苹果-青/27.jpeg
1.9972227,0.51856256,4.3115215,苹果-青,苹果-青,fruit30_split/val/苹果-青/3.jpg
0.13837345,0.9866441,2.0479753,苹果-青,苹果-青,fruit30_split/val/苹果-青/32.jpg
0.14890881,0.9454272,2.215608,苹果-青,苹果-青,fruit30_split/val/苹果-青/41.jpg
0.14221884,1.1826534,2.8360097,苹果-青,苹果-青,fruit30_split/val/苹果-青/51.jpg
1.8943537,0.49690482,4.062656,苹果-青,苹果-青,fruit30_split/val/苹果-青/62.jpg
-0.050579417,1.0303818,2.29311,苹果-青,苹果-青,fruit30_split/val/苹果-青/65.jpg
1.8814178,0.547063,4.046888,苹果-青,苹果-青,fruit30_split/val/苹果-青/67.jpg
0.12487583,0.935175,1.9674356,苹果-青,苹果-青,fruit30_split/val/苹果-青/78.jpg
0.16647002,0.88251376,1.9751793,苹果-青,苹果-青,fruit30_split/val/苹果-青/79.jpg
0.06479211,0.88382655,2.2517602,苹果-青,苹果-青,fruit30_split/val/苹果-青/95.jpg
1.9458766,3.4642017,6.665438,草莓,草莓,fruit30_split/val/草莓/101.jpeg
-0.17976482,2.3373194,4.9258256,草莓,草莓,fruit30_split/val/草莓/110.jpg
-0.20954548,2.9422534,4.2053638,草莓,草莓,fruit30_split/val/草莓/113.jpg
1.9508442,3.5094595,6.5397835,草莓,草莓,fruit30_split/val/草莓/116.jpg
2.6560647,2.1658494,6.032747,草莓,草莓,fruit30_split/val/草莓/124.jpg
1.972399,3.5633337,6.768605,草莓,草莓,fruit30_split/val/草莓/127.jpg
2.6777322,2.1201773,5.99356,草莓,草莓,fruit30_split/val/草莓/138.jpeg
2.631008,2.1073852,5.9947405,草莓,草莓,fruit30_split/val/草莓/140.jpg
0.95056826,1.2367272,7.5495133,草莓,草莓,fruit30_split/val/草莓/151.jpg
1.9884024,3.4956434,6.842189,草莓,草莓,fruit30_split/val/草莓/152.jpg
2.040762,3.5143173,6.8192234,草莓,草莓,fruit30_split/val/草莓/155.jpg
2.2442615,3.313062,6.745354,草莓,草莓,fruit30_split/val/草莓/157.jpg
1.9625643,3.44739,6.8649526,草莓,草莓,fruit30_split/val/草莓/166.jpeg
-0.39800498,3.0984647,5.7687607,草莓,草莓,fruit30_split/val/草莓/180.jpg
1.9404945,3.4874768,6.79039,草莓,草莓,fruit30_split/val/草莓/182.jpg
1.942778,4.1492314,6.1707964,草莓,杨梅,fruit30_split/val/草莓/188.jpg
1.6317269,3.1911895,6.8918285,草莓,草莓,fruit30_split/val/草莓/192.jpg
1.9498973,3.7047637,6.699945,草莓,草莓,fruit30_split/val/草莓/196.jpg
2.0784395,3.4979548,6.7247148,草莓,草莓,fruit30_split/val/草莓/199.jpg
1.9852592,3.585825,6.768888,草莓,草莓,fruit30_split/val/草莓/22.jpg
1.7691765,3.787443,6.580766,草莓,草莓,fruit30_split/val/草莓/29.jpg
1.828166,3.354744,6.5937243,草莓,草莓,fruit30_split/val/草莓/31.jpg
2.6075354,2.2842379,6.113145,草莓,草莓,fruit30_split/val/草莓/34.jpg
2.132393,4.448781,6.291026,草莓,草莓,fruit30_split/val/草莓/35.jpg
2.2139566,3.479639,6.8028617,草莓,草莓,fruit30_split/val/草莓/40.jpg
2.085137,3.564432,6.796935,草莓,草莓,fruit30_split/val/草莓/47.jpg
2.170463,3.5343497,6.7684712,草莓,草莓,fruit30_split/val/草莓/56.jpeg
2.6130733,2.325279,6.148051,草莓,草莓,fruit30_split/val/草莓/66.jpg
1.5596542,3.1580706,6.882394,草莓,草莓,fruit30_split/val/草莓/67.jpg
2.1743903,4.3514132,6.3507347,草莓,草莓,fruit30_split/val/草莓/69.jpg
0.048181176,2.7701912,4.7283597,草莓,西瓜,fruit30_split/val/草莓/73.jpg
1.8052629,3.7993236,6.605281,草莓,草莓,fruit30_split/val/草莓/76.jpg
2.282405,3.3326516,6.7499533,草莓,草莓,fruit30_split/val/草莓/78.jpeg
-0.18572417,2.2770958,4.914745,草莓,西红柿,fruit30_split/val/草莓/8.jpg
1.9566026,3.4011517,6.697346,草莓,草莓,fruit30_split/val/草莓/82.jpg
2.6226218,2.142158,6.0549397,草莓,草莓,fruit30_split/val/草莓/83.jpeg
2.0075924,3.5092297,6.826614,草莓,草莓,fruit30_split/val/草莓/88.jpg
2.3209941,3.1819377,6.7063575,草莓,草莓,fruit30_split/val/草莓/92.jpg
2.3049037,3.578318,5.84742,荔枝,荔枝,fruit30_split/val/荔枝/103.jpg
1.7604132,1.8081044,5.382799,荔枝,荔枝,fruit30_split/val/荔枝/109.jpeg
0.13475564,-0.018166335,5.4401507,荔枝,荔枝,fruit30_split/val/荔枝/11.jpeg
0.20397355,2.092068,4.559842,荔枝,荔枝,fruit30_split/val/荔枝/110.jpg
2.291262,1.5781322,5.6478477,荔枝,杨梅,fruit30_split/val/荔枝/113.jpg
-0.2567158,0.121723555,5.420392,荔枝,荔枝,fruit30_split/val/荔枝/12.jpg
2.2125628,4.1936,5.9950666,荔枝,荔枝,fruit30_split/val/荔枝/128.jpg
2.2685921,3.444988,6.403771,荔枝,荔枝,fruit30_split/val/荔枝/130.jpg
2.2727733,3.8845596,6.243296,荔枝,荔枝,fruit30_split/val/荔枝/139.jpg
2.214425,3.4543214,5.8761153,荔枝,荔枝,fruit30_split/val/荔枝/144.jpg
2.1691713,3.6233373,6.023593,荔枝,荔枝,fruit30_split/val/荔枝/153.jpg
2.2318466,3.5702183,6.1037087,荔枝,荔枝,fruit30_split/val/荔枝/16.jpeg
2.7284446,2.5025804,4.4830623,荔枝,草莓,fruit30_split/val/荔枝/164.jpg
2.6887739,3.4638972,6.37862,荔枝,荔枝,fruit30_split/val/荔枝/166.jpg
0.043731913,1.8861649,4.0673623,荔枝,荔枝,fruit30_split/val/荔枝/167.jpg
2.632417,3.5580664,6.452314,荔枝,荔枝,fruit30_split/val/荔枝/170.jpg
2.5407748,4.3390675,5.760564,荔枝,荔枝,fruit30_split/val/荔枝/185.jpg
2.1914809,3.478213,6.3462977,荔枝,荔枝,fruit30_split/val/荔枝/186.jpg
2.105588,3.4906232,6.07633,荔枝,荔枝,fruit30_split/val/荔枝/193.jpg
0.647147,1.8395083,6.1219673,荔枝,荔枝,fruit30_split/val/荔枝/196.jpeg
2.2721372,3.6392431,5.9322066,荔枝,荔枝,fruit30_split/val/荔枝/22.jpg
2.6157327,3.543639,6.519869,荔枝,荔枝,fruit30_split/val/荔枝/24.jpg
2.3286607,3.76049,6.0010505,荔枝,荔枝,fruit30_split/val/荔枝/30.jpg
2.1790679,3.5089333,6.1707263,荔枝,荔枝,fruit30_split/val/荔枝/34.jpeg
2.376452,3.8903337,6.319814,荔枝,荔枝,fruit30_split/val/荔枝/43.jpg
2.6872525,3.3290062,6.3270507,荔枝,荔枝,fruit30_split/val/荔枝/47.jpg
2.280239,3.5574214,6.176212,荔枝,荔枝,fruit30_split/val/荔枝/49.jpg
2.343976,3.8222299,5.9683084,荔枝,荔枝,fruit30_split/val/荔枝/55.jpg
2.6286762,3.563325,6.4362807,荔枝,荔枝,fruit30_split/val/荔枝/58.jpeg
2.213841,3.4972205,6.222699,荔枝,荔枝,fruit30_split/val/荔枝/6.jpg
2.7027433,3.320818,6.262533,荔枝,荔枝,fruit30_split/val/荔枝/62.jpg
2.4676037,4.454799,5.862158,荔枝,荔枝,fruit30_split/val/荔枝/66.jpg
2.299123,4.1029,6.388049,荔枝,荔枝,fruit30_split/val/荔枝/70.jpg
2.2972877,4.027849,6.2284126,荔枝,荔枝,fruit30_split/val/荔枝/72.jpg
2.3540304,3.8119836,6.1806865,荔枝,荔枝,fruit30_split/val/荔枝/73.jpg
2.2711685,3.667885,5.912336,荔枝,荔枝,fruit30_split/val/荔枝/84.jpg
2.553326,3.5191212,6.5785503,荔枝,荔枝,fruit30_split/val/荔枝/89.jpg
2.380143,1.7043962,5.729139,荔枝,杨梅,fruit30_split/val/荔枝/91.jpeg
0.38567582,3.4067762,3.9960241,菠萝,菠萝,fruit30_split/val/菠萝/105.jpg
0.9597104,5.0757847,4.1579022,菠萝,菠萝,fruit30_split/val/菠萝/107.jpeg
0.5876084,3.1482224,4.4409084,菠萝,菠萝,fruit30_split/val/菠萝/108.jpeg
0.6362677,2.9540908,4.3258452,菠萝,哈密瓜,fruit30_split/val/菠萝/115.jpg
0.5745265,4.3672304,4.0403104,菠萝,菠萝,fruit30_split/val/菠萝/132.jpg
1.3137652,5.5501466,4.4268723,菠萝,菠萝,fruit30_split/val/菠萝/134.jpeg
0.74041784,3.0214343,4.388956,菠萝,芒果,fruit30_split/val/菠萝/135.jpg
0.531354,3.274724,3.974789,菠萝,菠萝,fruit30_split/val/菠萝/14.jpg
2.8782172,2.5244372,4.146882,菠萝,桂圆,fruit30_split/val/菠萝/143.jpeg
1.1947826,5.5664053,4.3328176,菠萝,菠萝,fruit30_split/val/菠萝/151.jpg
0.49430215,4.1474013,3.9967656,菠萝,菠萝,fruit30_split/val/菠萝/155.jpg
1.170917,5.546942,4.297638,菠萝,菠萝,fruit30_split/val/菠萝/16.jpeg
1.2052158,5.597153,4.357971,菠萝,菠萝,fruit30_split/val/菠萝/161.jpeg
0.7561531,3.767853,4.6618905,菠萝,菠萝,fruit30_split/val/菠萝/168.jpg
-0.7887431,1.9644063,4.188021,菠萝,脐橙,fruit30_split/val/菠萝/17.jpg
0.8537443,4.5567164,4.1902843,菠萝,菠萝,fruit30_split/val/菠萝/171.jpg
1.1145291,5.413984,4.289359,菠萝,菠萝,fruit30_split/val/菠萝/172.jpg
0.940271,5.052139,4.1954603,菠萝,菠萝,fruit30_split/val/菠萝/174.jpg
1.2301868,5.587109,4.299991,菠萝,菠萝,fruit30_split/val/菠萝/179.jpg
0.7311092,3.0744436,4.316646,菠萝,黄瓜,fruit30_split/val/菠萝/183.jpeg
1.2776341,5.565611,4.383198,菠萝,菠萝,fruit30_split/val/菠萝/188.jpg
1.1556348,5.5434732,4.308015,菠萝,菠萝,fruit30_split/val/菠萝/190.jpg
0.6736218,3.1234024,4.381226,菠萝,菠萝,fruit30_split/val/菠萝/195.jpg
0.90104556,5.0241904,4.1857467,菠萝,榴莲,fruit30_split/val/菠萝/24.jpg
1.183779,5.534326,4.3246627,菠萝,菠萝,fruit30_split/val/菠萝/26.jpg
1.1771181,5.5455265,4.3166485,菠萝,菠萝,fruit30_split/val/菠萝/30.jpg
1.2367427,5.6074986,4.3669024,菠萝,菠萝,fruit30_split/val/菠萝/35.jpeg
1.2354703,5.585303,4.345674,菠萝,菠萝,fruit30_split/val/菠萝/40.jpg
1.1814239,5.5569997,4.3083224,菠萝,菠萝,fruit30_split/val/菠萝/41.jpeg
1.502814,5.298576,4.637315,菠萝,菠萝,fruit30_split/val/菠萝/52.jpg
0.80633336,4.6578183,4.1327066,菠萝,菠萝,fruit30_split/val/菠萝/55.jpeg
-0.08114604,2.9986808,3.9295368,菠萝,芒果,fruit30_split/val/菠萝/72.jpg
0.47893813,3.5235286,4.0207043,菠萝,菠萝,fruit30_split/val/菠萝/79.jpg
1.2239596,5.5829616,4.328849,菠萝,菠萝,fruit30_split/val/菠萝/8.jpg
0.539757,4.0457973,4.0453544,菠萝,菠萝,fruit30_split/val/菠萝/97.jpg
0.60722315,4.510214,4.0471377,菠萝,菠萝,fruit30_split/val/菠萝/98.jpg
2.9982183,2.5304644,3.9058251,菠萝,菠萝,fruit30_split/val/菠萝/99.png
3.3798084,1.4631416,5.472737,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/101.jpg
2.8291752,1.3918309,5.4443727,葡萄-白,葡萄-红,fruit30_split/val/葡萄-白/102.jpg
3.4254682,1.3851477,5.356281,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/105.jpg
3.3294926,1.3295088,5.3152995,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/117.jpeg
3.4128764,1.4077309,5.2450213,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/122.jpg
3.5385401,1.697157,5.4663663,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/124.jpg
0.15450558,1.1966733,2.2287219,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/125.jpg
3.3980706,1.4486027,5.455771,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/135.jpg
3.5166976,1.6040174,5.4077187,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/145.jpg
3.355441,1.4332875,5.449381,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/146.jpg
3.3171897,1.2698667,5.1646132,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/15.jpg
3.6557875,1.1795827,5.3855414,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/159.jpg
3.228091,1.5834169,5.4127164,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/164.jpg
3.4518383,1.7216488,5.436592,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/165.jpg
3.2149825,1.4493802,5.3536553,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/167.jpg
3.5250576,1.6292406,5.454649,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/185.jpg
3.5078228,1.6783012,5.387701,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/186.jpg
3.568366,1.2134833,5.348661,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/187.jpg
3.3018835,1.4571879,5.228599,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/191.jpg
3.4054852,1.3476031,5.2539706,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/193.jpg
3.6572888,1.1795912,5.3774233,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/200.jpg
3.4622796,1.6215106,5.472375,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/3.jpg
3.328313,1.3412731,5.3241,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/32.jpg
3.376851,1.7401342,5.2581916,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/52.jpg
3.6593335,1.1785756,5.386884,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/54.jpg
3.379884,1.3068761,5.2808957,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/62.jpg
3.159536,1.3984832,5.3240333,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/65.jpg
3.6341088,1.1590906,5.4054184,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/68.jpg
3.2377193,1.4404699,5.4027624,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/79.jpg
3.2532856,1.1829396,5.2398496,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/8.jpg
3.6508787,1.1770995,5.3927393,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/88.jpg
1.1650174,1.7399336,7.0227737,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/102.jpg
